103965195_678470411	Шпатель фасадный Эксперт 100 мм, нержавеющая сталь, пластик арт. EXPRO 3110	Эксперт	490	1
142141464	H7 навес внешний несъемный петля с доводчиком , цинк 200 шт		200	185
110285601_746068703	Эксперт набор бит 147250-10 10 шт	Эксперт	1600	1
135578006_552403064	Диск отрезной алмазный 180x22.2х1 мм, Tulex 8013180	Tulex	6700	1
112330640_158235700	Пистолет Эксперт закрытый 4330 300 мл	Эксперт	4470	1
119896294_088518268	Коронка Tulex 60113-40 алмазная D 40 мм, 1 шт	Tulex	2800	1
106186120_948674386	Эксперт киянка 532-680	Эксперт	2700	1
102997803_498942225	Эксперт отвертка 149301-S21, 21 шт.	Эксперт	1950	1
108260456_646162571	Tulex плоскогубцы 5001018 180 мм	Tulex	3220	1
108432113_281997862	Клей Akfix эпоксидный E340 25 мл	akfix	2450	11
108717749_989797173	Профиль Knauf стоечный ПС 50/50 0.6 мм	knauf	2230	3
129946439_915488210	Валик малярный Tulex 2126825 1 шт	Tulex	2500	1
110811116_274681876	Tulex DOUBLEHOOK 7001203 3 м	Tulex	1300	1
138694885_746282903	Герметик Akfix 1500 C, цвет черный 310 мл	Akfix	3999	12
115752558_061010906	Ножницы строительные Tulex 5006225	Tulex	4590	1
101274616_482501373	Эксперт молоток слесарный тупоносая безынерционная ЭКСПЕРТ 59002-02 0.2 кг	Эксперт	2500	11
152613474_240702894	Tulex лепестковый диск 85231-125-60 125x22.2 мм 1 шт	Tulex	490	1
492950642	Кисть плоская (КП) Tulex 63 мм, 12 шт. арт.110063	tulex	1000	12
118609692_564106470	Кисть макловица (КМА) Эксперт 75 мм, 1 шт. арт.1475-170	Эксперт	2190	1
135903279_490691991	Tulex шлифовальный лист P180 (280х230 мм), 5 шт	Tulex	990	1
107573181_549732158	TYTAN краска Art Of The Colour серебристый металлик 400 мл	tytan	1600	51
107930483_222645242	Akfix клей-аэрозоль GA060B 200 мл бесцветный	akfix	1640	16
104418474_730693742	Эксперт бур 610-110-05 SDS-plus 1 шт	Эксперт	405	1
101274579_878940171	Эксперт кувалда 51101-15	Эксперт	4990	1
108601675_572317276	Akfix краска Spray Paint синий 400 мл	akfix	1500	6
101929623_885011761	Диск отрезной абразивный 125x22х1.6 мм, Эксперт 174-125-1.6	Эксперт	290	10
110042039_311960781	Профиль Stynergy направляющий ПН 28/27	stynergy	900	20
364515502	Эпоксидный 30 кг	horse-strojka	1000000	1
104253650_992705931	Сверло Эксперт 144-152-20 20x152 мм	Эксперт	540	1
110592012_125836958	Эксперт бита 147165-14 1 шт	Эксперт	550	1
101929731_245388147	Эксперт 191-180-6 180x22 мм	Эксперт	1300	5
136215211_990936169	Клей Gaudi Paint Супер мастика мастика 14 кг	Gaudi Paint	20000	3
147363712_783570997	Дисковая пила Tulex TS-165-1.3, электрическая	Tulex	55800	1
103202174_440055489	TYTAN пена Professional STD монтажная всесезонная, 750 мл 1 шт	tytan	2935	59
144168162_840873685	Шпатель фасадный Tulex 450 мм, нержавеющая сталь арт. 3001245	Tulex	1225	1
106185779_089066387	Эксперт бита 147148-13 1 шт	Эксперт	460	1
103917528_748600131	Герметик Penosil Premium Sanitary 303, цвет белый 280 мл	penosil	2100	10
110748421_231996179	Кисть плоская (КП) Эксперт 38 мм, 1 шт. арт.18038	Эксперт	390	12
105870705_479415494	Сверло Эксперт 143-100-07 7x100 мм	Эксперт	240	1
102997815_894390029	Набор универсальный 20 в 1 Эксперт 149302-S20	Эксперт	3650	1
106136448_840688798	Эксперт малярная сетка 20 м х 50 мм, 131-5-20	Эксперт	1990	1
115864113_711442576	Tulex серпянка 50 мм х 100 мм, 3011212	Tulex	5300	2
862787886	Бур SDS-plus Эксперт ЭКСПЕРТ Бур по бетону, хвостовик, 610-210-12, SDS-Plus, 12x210 мм, 16х210 мм, 1 шт	ekspert	1990	1
363597945	Прямоугольные однотонные		2000	2
348023153	Дюбель-гвоздь , 100 шт		2100	36
101274617_224545412	Эксперт молоток слесарный тупоносая ЭКСПЕРТ 59002-03	Эксперт	4690	1
112331639_055841494	TYTAN краска Art Of The Colour тон голубой, 400 мл	tytan	1750	40
105096949_098096631	Герметик силиконовый Penosil General, цвет прозрачный 310 мл	Penosil	2500	8
101274649_878276984	Эксперт молоток ЭКСПЕРТ 593-10	Эксперт	3800	1
108027849_759654041	TYTAN пена Professional STD Эрго зимняя, 750 мл 1 шт	tytan	3480	66
134876823_222809644	Akfix клей-пена Мега профессиональная монтажная пена FA007, 850 мл 1 шт	Akfix	4180	12
106879838_814016865	Клей Gaudi Paint Супер Мастика готовый 1.5 кг	gaudipaint	2200	5
145177173_553151057	Сверло Tulex по керамической плитке 6011405 5 мм, 1 шт.	Tulex	970	1
109105682_823106244	Коронка Эксперт 1425-32 1 шт	Эксперт	2450	1
118117147_289742697	Akfix клей-пена FA009, 800 мл 1 шт	akfix	3100	11
107725841_940717611	Akfix краска Spray Paint красный 400 мл	akfix	1500	6
142919266_210039915	Tulex кордщетка 853131-75 75x14 мм 1 шт	Tulex	580	1
107997663_022754149	PUFAS концентрат-колер, 24 каменисто-серый, 20 мл	pufas	1990	3
109105695_244943638	Коронка Эксперт 1425-40 1 шт	Эксперт	2500	1
118337371_386393241	Стержни для клеевого пистолета Akfix GA120 78 шт	akfix	3490	16
104840810_142139314	Герметик Akfix AC605, цвет белый 310 мл	Akfix	1350	24
109311615_240594187	Tulex уровень пузырьковый Perfect 7012308 80 см	tulex	9000	1
110962709_694006096	Ножка SHOSA-01, 1 шт, пластик, черный		127	4
147447210_938058302	Tulex направляющая TT-140	Tulex	19800	1
106213573_441696695	Табурет ZAGA ZTB, 45x30x30 см, белый	zaga	2800	32
101603171_571718215	Герметик Akfix 900N для зеркал, цвет прозрачный 310 мл	akfix	2500	24
106186131_442320893	Эксперт киянка 532-900	Эксперт	3200	1
101417932_151019068	Клей TYTAN монтажный для Зеркал 310 мл	tytan	2270	33
101602506_374525763	Сверло Эксперт 142-060-4	Эксперт	440	1
101602373_337143312	Герметик Akfix 100S санитарный, цвет белый 280 мл	akfix	1850	23
110036205_634303810	Кисть плоская (КП) Эксперт 75 мм, 1 шт. арт.17075	Эксперт	450	12
135861696_319869274	Сверло Tulex ступенчатое 60120-04-20 20 мм, 1 шт.	Tulex	4800	1
115737199_636158849	Герметик Akfix ATL2701, цвет зеленый 50 мл	akfix	3450	120
110530874_624771114	Эксперт набор бит 147148-08-S10 10 шт	Эксперт	2400	1
107573179_391032845	TYTAN краска Art Of The Colour желтый 400 мл	tytan	1440	24
133984169_603281571	Валик малярный Эксперт 2007 1 шт	Эксперт	590	1
105054101_137304885	Сверло Эксперт 144-152-14 14x152 мм	Эксперт	470	1
730030257	APEL универсальный Клей ПВА D3 APEL 10 кг	mitreapel	19300	1
106128690_191141811	Эксперт молоток слесарный тупоносая 595-45	Эксперт	3100	1
117940957_203896469	Akfix пена 805P, 850 мл 1 шт	Akfix	4000	6
101634773_944640460	Сверло Эксперт 142-065-5	Эксперт	630	1
103070017_094042230	Эксперт молоток слесарный тупоносая 595-56 0.56 кг	Эксперт	2950	1
105054099_724482983	Сверло Эксперт 144-152-12 12x152 мм	Эксперт	440	1
136620375_886859038	Герметик TYTAN TYTAN герметик для кровли (310 мл) черный, цвет черный 310 мл	tytan	2690	11
104418452_496759696	Эксперт бур 610-160-10 (SDS-plus, 10х100х160 мм) 1 шт	Эксперт	610	1
109242390_577665653	Кисть плоская (КП) Эксперт 50 мм, 1 шт. арт.17050	Эксперт	690	12
106186139_878165029	Эксперт кирка 5101-40	Эксперт	4500	1
129477398_399655002	Насадка-миксер Эксперт 51160 SDS-Plus хвостовик 600х100 мм	ekspert	2550	2
138020439_283464843	Эксперт бур 610-160-08 (SDS-plus, 8х110х160 мм) 1 шт	Эксперт	790	1
115823901_923628747	Перфоратор Tulex THC-850 3.2 Дж, SDS-Plus	Tulex	31500	1
100359327_777470874	TYTAN краска Art of the colour тон черный, 400 мл	tytan	1600	128
132813123_360016528	Кисть плоская (КП) Tulex 63 мм, 1 шт. арт.121063	Tulex	700	12
141305407_387427454	Краска Alina Paint водоэмульсионная NORMA Arctic 15 кг, белый цвет	Alina Paint	11000	1
109489612_701788685	Tulex отвертка ударная 5021615 SL6.3х100 мм, 1 шт.	Tulex	2080	1
133421797_690792619	Перфоратор Tulex THC-650 2.4 Дж, SDS-Plus	Tulex	26900	1
108276854_790179052	Эксперт киянка 531-680 0.68 кг	Эксперт	3300	1
139590848_062373391	Жидкие гвозди Akfix акриловый 310 мл	akfix	1950	23
119374534_202899195	Tulex совковая лопата 0011400	Tulex	3900	2
112481824_569799742	Герметик TYTAN Силиконовый санитарный, цвет прозрачный 280 мл	tytan	2500	36
152630413_188806010	Шлифовальный круг Tulex 125 мм, абразивный материал Р60, 5 шт. арт. 85201-125-60	Tulex	365	1
119812288_464342445	TYTAN краска TYTAN PROFESSIONAL ART OF THE COLOUR тон золотистый, 400 мл	tytan	2000	72
109098621_121483040	Akfix краска Spray Paint черный 400 мл	akfix	1500	6
101832774_563945638	Профиль Knauf ГКЛ ПН 75/40 3000x0.6 мм	knauf	2790	8
101403921_579664917	Герметик TYTAN специализированный для кровли, цвет прозрачный 310 мл	tytan	2520	21
103305407_868877786	Эксперт сеткодержатель 1515-210 1 шт	Эксперт	1700	2
105395459_164551053	Валик прижимной Эксперт 20124 1 шт	Эксперт	3400	1
104253861_228405086	Сверло Эксперт 1424-100-12 12x100 мм	Эксперт	1670	1
109490192_884296944	Tulex молоток столярный тупоносая 5051045	Tulex	3500	1
124332172_203300240	Tulex шлифовальная лента в рулоне P150 (5000х100 мм), 1 шт	Tulex	1190	1
132800990_603537924	Кисть плоская (КП) Tulex 75 мм, 1 шт. арт.121075	Tulex	2200	12
364034455	Шлифовальный круг Tulex 180 мм, оксид алюминия Р80 1 шт	tulex	1500	1
593052009	Tulex рулетка строительная 7000305, 5 м х 25 мм	tulex	2100	1
136729049_664083460	Табурет Kazakhstan , 45x30x30 см, белый 1 шт.		2950	35
100215869_614296109	Краска Gaudi Paint водно-дисперсионная Белоснежка 4 кг, белый	gaudipaint	2850	1
137901507_300336542	Сверло Эксперт перьевое 144-152-28 28 мм, 1 шт.	Эксперт	870	1
102973758_772645156	Эксперт плоскогубцы 51401-200 200 мм	Эксперт	2750	1
106814939_807294735	Валик малярный Эксперт PaintPRO 2310 1 шт	Эксперт	1200	1
301045435	Шуруп по гипсокартону (3.5х25 мм), 100 шт.		500	40
102997827_587197966	Эксперт 7305 5 м	Эксперт	1250	1
115778757_309236485	ExProfil саморез (3.5х35 мм), 185 шт.	ExProfil	1000	40
101246605_029818486	PUFAS концентрат-колер, 45 теплый терракотовый, 20 мл	pufas	1590	10
110363651_304456415	Akfix клей AA155 310 мл черный	akfix	3950	12
363851998	ExProfil дюбель-гвоздь универсальный 8х72 мм, 50 шт	exprofil	1000	38
109329823_716991236	Tulex уровень пузырьковый 7012310 100 см	Tulex	10490	1
107924610_289971484	Комплект для кухни, стол 120х70 см + 4 табурета, белый		35000	5
112481680_440980998	Герметик TYTAN Силиконовый санитарный, цвет белый 280 мл	tytan	2730	33
105870709_632846233	Сверло Эксперт 143-115-09 9x115 мм	Эксперт	310	1
123894317_473572108	Клей Penosil монтажный SpeedFix Clear 909 280 мл	Penosil	2800	6
109105684_277704714	Коронка Эксперт 1425-45 1 шт	Эксперт	2800	1
109527887_059721237	Клей TYTAN монтажный Декор Экспресс Fix 310 мл, акриловый	tytan	1990	33
102611068_136820752	Шестигранный ключ Г-образный Эксперт арт.14801-01-09, 9 шт	Эксперт	1495	1
102035842_368208873	Краска NORMA водоэмульсионная Stronga 7 кг, белый цвет	norma-strojka	4000	5
536871754	TYTAN монтажный Монтажный, невидимый, мгновенный 290 мл	tytan	4500	35
119872967_915659837	Шпатель малярный Tulex 40 мм, нержавеющая сталь арт. 3001204	Tulex	400	1
147769504_392134014	Эксперт рулетка строительная 7505, 5 м х 19 мм	Эксперт	1500	1
152826059_821280186	Tulex шлифовальный лист P1000 (23х28 мм), 5 шт	Tulex	605	1
104087462_677820018	Пистолет Эксперт скелетный 4131 310 мл черный	Эксперт	2100	1
101602477_330792130	Герметик Akfix 100Е универсальный, цвет серый 280 мл	akfix	2250	24
119895861_076565341	Коронка Tulex 60113-32 алмазная D 32 мм, 1 шт	Tulex	2280	1
101929801_337841191	Шестигранный ключ Г-образный Эксперт арт.14801-02-09, 9 шт	Эксперт	2650	1
135860407_551971046	Сверло Tulex ступенчатое 60120-06-30 30 мм, 1 шт.	Tulex	11900	1
108717488_696581780	Профиль Knauf стоечный ПС 100/50 0.6 мм	Knauf	3750	8
101929632_061352142	Диск отрезной абразивный 180x22х1.4 мм, Эксперт 174-180-1.4	Эксперт	500	10
118117148_836204705	Akfix пена FA011, 750 мл 1 шт	akfix	2950	12
402799565	Саморез по дереву (30х4 мм), 500 шт.		1500	9
101902905_530389266	Эксперт 610-260-10 10x260 мм	Эксперт	840	1
101362520_847074371	Герметик TYTAN высоко-температурный, цвет красный 280 мл	tytan	3120	17
101246602_365279625	PUFAS концентрат-колер, 8 зеленый, 20 мл	pufas	1600	9
100624544_082462164	Alina Paint эмаль глянцевая Emalika 3 кг, тон белый	Alina Paint	11000	3
118166767_821238888	Герметик Akfix Ht300, цвет красный 310 мл	akfix	3200	24
732073058	H7 внешняя съемная петля с доводчиком , сталь, цинк 200 шт		200	200
120746852_107129204	Пильное полотно Tulex 300 мм, 10 шт. арт. 5112230-S10	Tulex	4200	1
343214808	Шлифовальный круг Tulex 180 мм, оксид алюминия Р40 1 шт	tulex	1500	1
145797723_710132430	Шлифовальный круг Tulex 85202-125-120 125 мм, абразивный материал Р120 1 шт	Tulex	400	1
110209857_757173873	Tulex ножовка по дереву 5011240	Tulex	3650	1
108802559_646355914	Tulex плоскогубцы 5001016 160 мм	Tulex	2500	1
121194404_458343284	Валик малярный Эксперт DECOR 2011 1 шт	Эксперт	595	1
141665787_145562436	Герметик Akfix 310, цвет белый 250 мл	akfix	1300	36
116100961_839788185	Сверло Tulex по металлу 60121-4,5-S2 4.5 мм, 2 шт.	Tulex	950	1
101600292_602619961	Эксперт рельс 751-040	Эксперт	2700	1
148531645_626467035	Tulex дрель-шуруповерт TDL-16/40-2	Tulex	27000	1
107156430_050294336	Сверло Эксперт 1441-35, 1 шт.	Эксперт	1300	1
121341032_296494485	Дисковая пила Tulex TULEX TS-165-1.4, электрическая	Tulex	24800	1
101602457_031196293	Герметик Akfix 100Е универсальный, цвет черный 280 мл	akfix	1540	24
110427239_689390854	Akfix клей-пена 967P быстросохнущий, 750 мл 1 шт	Akfix	3500	12
130559339_071528212	Герметик TYTAN Универсальный, цвет коричневый 280 мл	tytan	2450	18
120389464_532217989	Сверло Tulex по металлу 60121-5-S10 5 мм, 10 шт.	Tulex	5660	1
110108769_727144616	Сверло Эксперт 1441-10 1 шт	Эксперт	800	1
119896091_262019027	Коронка Tulex 60113-35 алмазная D 35 мм, 1 шт	Tulex	2450	1
107054258_220662233	Профиль Потолочный ПП 60/27, 0.4 мм		700	45
133421927_266444614	Перфоратор Tulex TVC-1000 4 Дж, SDS-Plus	Tulex	32300	1
138095552_667674974	Tulex отвертка 5022320 PH3х200 мм	Tulex	3800	1
108432087_002406103	Герметик Penosil Premium Universal, цвет черный 280 мл	Penosil	1980	12
102985252_863337502	Клей Gaudi Paint Супер Мастика готовый 3.5 кг	gaudipaint	3200	3
118847402_645128686	Пистолет TYTAN скелетный 00020237828 310 мл	tytan	6000	8
146538892_562507493	Минеральный утеплитель ISOBOX стекловата 5490x1220x50 мм	ISOBOX	8200	1
101600111_239463265	Эксперт 752-060 60 см	Эксперт	3690	1
101246577_268498420	PUFAS концентрат-колер, 4 оксид-красный, 20 мл	PUFAS	1990	1990
110037900_495535437	Tulex 8015115-24 115x22.23 мм, 24Т	Tulex	1700	1
152361750_094694286	Шлифовальный круг Tulex 125 мм, абразивный материал Р320, 1 шт. арт. 85202-125-320	Tulex	365	1
109049778_447668103	Клей Akfix холодная сварка E350 57 г	Akfix	1800	48
121395950_820578555	Насадка-миксер Эксперт 51640 SDS SDS-Plus хвостовик 400х60 мм	ekspert	1600	2
121703420_635452311	Эксперт бокорезы 51405-160 160 мм	Эксперт	1980	1
132778119_595711945	Коронка Tulex 601013-022 биметаллическая D 22 мм, 1 шт	Tulex	1970	1
100930694_032852374	TYTAN пена Professional 65 зимняя, 750 мл 1 шт	tytan	3100	5
116155341_126728854	Сверло Tulex по металлу 60121-3,2-S2 3.2 мм, 2 шт.	Tulex	610	1
152405553_551992947	Шлифовальный круг Tulex 125 мм, абразивный материал Р600, 5 шт. арт. 85201-125-600	Tulex	345	1
107630072_576636767	Эксперт набор бит 147250-01 1 шт	Эксперт	200	10
106275272_264650336	Tulex ножовка по дереву 5011145	Tulex	3800	1
105259784_123418860	Шпатлевочная смесь AlinEX Finish 5 кг, полимерная	AlinEX	3800	10
152630414_440843806	Шлифовальный круг Tulex 125 мм, абразивный материал Р180, 5 шт. арт. 85201-125-180	Tulex	345	1
146397461_812631597	ExProfil дюбель-нагель монтажный, универсальный 6х40 мм, 100 шт	exprofil	900	27
450840017	Кисть плоская (КП) Эксперт 50 мм, 12 шт. арт.18050	ekspert	750	12
154063841	TYTAN клей-пена 60 секунд Tytan Professional, 750 мл 1 шт	tytan	4000	18
113951484_013516175	Кисть плоская (КП) Эксперт 63 мм, 1 шт. арт.АКВА 15063	Эксперт	899	12
866156244	Бур SDS-plus Эксперт ЭКСПЕРТ Бур по бетону, хвостовик, 610-210-12, SDS-Plus, 12x210 мм, 14х210 мм, 1 шт	ekspert	1500	1
109330389_420844259	Шпатель зубчатый Эксперт 300 мм, нержавеющая сталь арт. 3230	Эксперт	699	1
118746088_447884751	Валик малярный Эксперт DECOR 2018 1 шт	Эксперт	1200	1
501432266	Tulex рулетка строительная 7000303, 5 м х 25 мм	tulex	1200	1
105259793_973094533	Шпатлевочная смесь AlinEX Finish AR 1 кг, полимерная	AlinEX	5000	3
100303079_365865105	Эксперт 57201-30 300 мм	Эксперт	1900	1
104405099_714490706	Эксперт 7203 3 м	Эксперт	750	1
145126709_715701267	Коронка Tulex 601013-073 биметаллическая D 73 мм, 1 шт	Tulex	5100	1
101457302_300568905	PUFAS концентрат-колер, 43 молодая-зелень, 20 мл	PUFAS	1990	10
109455338_530632983	Сверло Эксперт 143-085-05, 1 шт.	Эксперт	240	1
105896816_475567664	Эксперт бита 147148-08 1 шт	Эксперт	420	1
103461278_540450989	Гипсокартон Knauf 2500x1200x9.5 мм, влагостойкий	knauf	3750	58
110146723_078899649	Эксперт бита 147148-12 1 шт	Эксперт	320	1
101599412_709319779	Эксперт 752-100 100 см	Эксперт	6000	1
108255683_509187870	Akfix клей-герметик Sa111 50 мл бесцветный	Akfix	1450	24
106191717_832925964	Эксперт 7403 3 м	Эксперт	4900	1
105886096_993261660	Насадка-миксер Эксперт 52160 SDS 100 мм	ekspert	2540	2
101601016_668927512	Akfix пена Maximum, 850 мл 1 шт	akfix	3500	12
136599805_617186419	TYTAN пена ПРОФ 65 О2, 750 мл 1 шт	tytan	3800	22
